unitid,peo1istr,peo2istr,peo3istr,peo4istr,peo5istr,peo6istr,cntlaffi,pubprime,pubsecon,relaffil,level1,level2,level3,level4,level5,level6,level7,level8,level9,level10,level11,level12,fopna,fopna1,fopna2,accrd1,accrd2,regaccrd,accrd3,accrd4,saccr,openadmp,admcon1,admcon2,admcon3,admcon4,admcon5,admcon6,admcon7,admcon8,appdate,"xapplcnm",applcnm,"xapplcnw",applcnw,"xadmssnm",admssnm,"xadmssnw",admssnw,"xenrlftm",enrlftm,"xenrlftw",enrlftw,"xenrlptm",enrlptm,"xenrlptw",enrlptw,satactdt,"xsatnum",satnum,"xsatpct",satpct,"xactnum",actnum,"xactpct",actpct,"xsatvr25",satvr25,"xsatvr75",satvr75,"xsatmt25",satmt25,"xsatmt75",satmt75,"xactcm25",actcm25,"xactcm75",actcm75,"xacten25",acten25,"xacten75",acten75,"xactmt25",actmt25,"xactmt75",actmt75,credits1,credits2,credits3,credits4,slo1,slo2,slo3,slo4,slo5,slo51,slo52,slo53,slo6,slo7,slo8,slo81,slo82,slo83,slo9,yrscoll,stusrv1,stusrv2,stusrv3,stusrv4,stusrv8,stusrv9,libfac,athassoc,assoc1,assoc2,assoc3,assoc4,assoc5,assoc6,sport1,confno1,sport2,confno2,sport3,confno3,sport4,confno4,insttoyr,pctpost,calsys,apfee,"xappfeeu",applfeeu,"xappfeeg",applfeeg,"xappfeep",applfeep,ft_ug,ft_ftug,ft_gd,ft_fp,pt_ug,pt_ftug,pt_gd,tuitvary,room,"xroomcap",roomcap,board,"xmealswk",mealswk,"xroomamt",roomamt,"xbordamt",boardamt,"xrmbdamt",rmbrdamt,"xenrlm",enrlm,"xenrlw",enrlw,"xenrlt",enrlt,"xapplcn",applcn,"xadmssn",admssn,"xenrlft",enrlft,"xenrlpt",enrlpt
197151,0,1,0,0,0,0,2,-2,-2,-2,0,1,0,0,1,1,1,0,0,0,0,0,2,0,0,1,1,1,1,0,1,2,1,3,1,2,2,1,1,1,2,"R",812,"R",1145,"R",500,"R",823,"R",218,"R",269,"B",,"B",,2,"R",443,"R",91,"R",43,"R",9,"R",470,"R",590,"R",460,"R",580,"R",19,"R",25,"B",,"B",,"B",,"B",,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",50,"R",70,"A",,1,1,1,2,1,1,1,2,1,"R",1000,2,"A",,"R",8500,"R",2500,"A",,"R",218,"R",269,"R",487,"R",1957,"R",1323,"R",487,"B",
197197,0,1,0,0,0,0,4,-2,-2,67,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,1,1,1,1,0,1,2,1,2,1,1,1,3,1,1,2,"R",1076,"R",1349,"R",697,"R",912,"R",204,"R",330,"B",,"B",,2,"R",518,"R",97,"R",64,"R",12,"R",502,"R",602,"R",512,"R",606,"R",23,"R",27,"B",,"B",,"B",,"B",,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-2,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,125,1,125,1,125,1,125,-2,-2,1,1,"R",50,"R",50,"A",,1,1,1,2,1,1,1,2,1,"R",1339,2,"A",,"A",,"A",,"R",7300,"R",204,"R",330,"R",534,"R",2425,"R",1609,"R",534,"B",
197221,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,2,2,1,1,1,2,1,3,1,3,2,"R",88,"R",18,"R",29,"R",4,"R",22,"R",4,"R",0,"R",0,2,"R",26,"R",100,"R",0,"R",0,"R",640,"R",710,"R",700,"R",760,"B",,"B",,"B",,"B",,"B",,"B",,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",25,"A",,"A",,1,1,2,2,2,2,2,2,1,"R",110,1,"R",19,"R",3000,"R",3950,"A",,"R",22,"R",4,"R",26,"R",106,"R",33,"R",26,"R",0
197230,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,1,2,2,2,1,2,1,3,1,1,2,"B",,"R",410,"B",,"R",345,"B",,"R",100,"B",,"R",0,2,"R",95,"R",95,"R",38,"R",38,"R",530,"R",640,"R",480,"R",600,"R",24,"R",27,"B",,"B",,"B",,"B",,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-2,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",40,"A",,"A",,1,1,2,2,1,2,2,2,1,"R",459,1,"R",19,"R",3415,"R",3415,"A",,"B",,"R",100,"R",100,"R",410,"R",345,"R",100,"R",0
197285,1,1,-2,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,-2,0,1,1,1,0,1,2,2,3,1,3,2,2,3,3,2,"R",254,"R",197,"R",208,"R",168,"R",110,"R",94,"R",2,"R",3,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,1,"R",30,"A",,"A",,1,1,-2,-2,1,1,-2,2,2,"A",,3,"A",,"A",,"A",,"A",,"R",112,"R",97,"R",209,"R",451,"R",376,"R",204,"R",5
197294,1,1,-2,1,1,0,1,5,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",25,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197337,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,2,0,-2,1,0,-2,0,0,1,2,3,3,1,3,3,3,1,3,2,"R",0,"R",20,"R",0,"R",16,"R",0,"R",9,"R",0,"R",7,2,"R",0,"R",0,"R",0,"R",0,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,2,"A",,"A",,"A",,1,1,-2,-2,1,1,-2,-2,2,"A",,3,"A",,"A",,"A",,"A",,"R",0,"R",16,"R",16,"R",20,"R",16,"R",9,"R",7
197522,0,1,-2,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,-2,1,0,-2,1,0,1,2,2,2,1,4,2,2,2,3,1,"R",123,"R",703,"R",103,"R",590,"R",83,"R",216,"R",0,"R",0,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",50,"A",,"A",,1,1,-2,-2,2,2,-2,2,2,"A",,3,"A",,"A",,"A",,"A",,"R",83,"R",216,"R",299,"R",826,"R",693,"R",299,"R",0
197531,0,1,-2,0,0,0,4,-2,-2,42,0,0,0,1,0,0,0,0,0,0,0,0,2,0,-2,1,0,-2,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,1,"R",20,"A",,"A",,1,1,-2,-2,2,2,-2,2,1,"R",800,1,"R",21,"R",2940,"R",2250,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197601,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,-2,0,0,1,2,3,3,2,1,2,3,3,3,1,"R",17,"B",,"R",17,"B",,"R",17,"B",,"B",,"B",,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,2,2,2,1,"R",45,1,"R",17,"R",1800,"R",1400,"A",,"R",17,"B",,"R",17,"R",17,"R",17,"R",17,"B",
197610,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,-2,0,0,1,2,3,3,2,1,2,3,3,3,1,"R",34,"B",,"R",34,"B",,"R",34,"B",,"B",,"B",,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,1,1,1,2,1,"R",15,1,"R",21,"A",,"A",,"R",2900,"R",34,"B",,"R",34,"R",34,"R",34,"R",34,"B",
197647,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,-2,0,0,1,2,3,3,2,1,2,3,3,3,1,"R",27,"B",,"R",27,"B",,"R",27,"B",,"B",,"B",,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,1,1,1,2,1,"R",80,1,"R",16,"A",,"A",,"R",2500,"R",27,"B",,"R",27,"R",27,"R",27,"R",27,"B",
197674,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,-2,0,0,1,2,2,2,2,3,1,2,3,3,1,"R",38,"B",,"R",38,"B",,"R",38,"B",,"B",,"B",,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,2,2,2,1,"R",175,1,"R",21,"A",,"A",,"R",2500,"R",38,"B",,"R",38,"R",38,"R",38,"R",38,"B",
197692,0,1,0,0,0,0,4,-2,-2,80,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,-2,0,0,1,2,2,3,2,2,1,1,3,3,2,"R",35,"B",,"R",18,"B",,"R",18,"B",,"B",,"B",,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,2,2,2,1,"R",100,1,"R",21,"A",,"A",,"A",,"R",18,"B",,"R",18,"R",35,"R",18,"R",18,"B",
197708,0,1,1,0,0,0,3,-2,-2,-2,0,0,1,1,1,0,1,1,1,1,0,0,2,0,0,1,1,1,1,0,1,2,2,3,1,3,1,3,1,1,1,"R",949,"R",844,"R",756,"R",630,"R",502,"R",405,"R",0,"R",0,1,"R",834,"R",92,"B",,"B",,"R",580,"R",670,"R",590,"R",680,"B",,"B",,"B",,"B",,"B",,"B",,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,196,2,-2,1,196,-2,-2,1,1,"R",40,"R",50,"R",60,1,1,1,1,1,1,1,2,1,"R",2210,2,"A",,"R",5050,"R",1930,"A",,"R",502,"R",405,"R",907,"R",1793,"R",1386,"R",907,"R",0
197735,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,-2,0,0,1,2,3,3,2,1,2,3,3,3,1,"R",78,"B",,"R",78,"B",,"R",78,"B",,"B",,"B",,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,2,2,2,1,"R",400,1,"R",21,"A",,"A",,"R",1650,"R",78,"B",,"R",78,"R",78,"R",78,"R",78,"B",
197744,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,-2,0,0,1,2,3,3,2,1,2,3,3,3,1,"R",11,"B",,"R",11,"B",,"R",11,"B",,"B",,"B",,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,2,1,2,1,"R",164,1,"R",21,"A",,"A",,"R",2600,"R",11,"B",,"R",11,"R",11,"R",11,"R",11,"B",
197814,1,1,-2,1,1,0,1,2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,8,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197832,0,1,-2,0,0,0,2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,-2,1,0,-2,0,0,1,2,1,2,1,3,2,3,3,1,2,"R",159,"R",298,"R",62,"R",113,"R",53,"R",95,"R",9,"R",18,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,7,1,"R",50,"A",,"A",,1,1,-2,-2,1,1,-2,-2,2,"A",,3,"A",,"A",,"A",,"A",,"R",62,"R",113,"R",175,"R",457,"R",175,"R",148,"R",27
197850,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,8,1,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197869,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,1,1,0,0,0,2,0,0,1,1,8,1,0,1,2,1,1,1,1,3,3,1,1,1,"R",4290,"R",4584,"R",2584,"R",3136,"R",1156,"R",1261,"R",1,"R",1,1,"R",2401,"R",99,"R",546,"R",23,"R",500,"R",600,"R",510,"R",610,"B",,"B",,"B",,"B",,"B",,"B",,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,131,1,131,1,131,1,131,-2,-2,1,1,"R",45,"R",35,"A",,1,1,1,2,1,1,1,1,1,"R",4876,1,"R",19,"R",2770,"R",1940,"A",,"R",1157,"R",1262,"R",2419,"R",8874,"R",5720,"R",2417,"R",2
197887,1,1,-2,1,1,0,1,2,3,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,8,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197902,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,2,0,-2,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-2,0,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,1,"R",100,"A",,"A",,1,1,-2,-2,1,1,-2,-2,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197911,0,1,0,0,0,0,4,-2,-2,61,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,8,1,0,1,2,1,3,1,2,2,3,1,2,2,"R",333,"R",597,"R",236,"R",456,"R",85,"R",164,"R",1,"R",0,2,"R",248,"R",99,"B",,"B",,"R",390,"R",550,"R",430,"R",580,"B",,"B",,"B",,"B",,"B",,"B",,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,139,1,139,1,139,-2,-2,4,1,"R",25,"A",,"A",,1,1,2,2,1,1,2,2,1,"R",561,2,"A",,"R",2408,"R",2628,"A",,"R",86,"R",164,"R",250,"R",930,"R",692,"R",249,"R",1
197948,0,1,0,0,0,0,4,-2,-2,66,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,8,1,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,2,-2,1,332,1,332,1,332,-2,-2,1,1,"R",25,"A",,"A",,1,1,2,2,1,1,2,2,1,"R",562,1,"R",20,"R",2580,"R",1872,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197957,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,2,0,-2,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-2,0,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,1,"R",100,"A",,"A",,1,1,-2,-2,1,1,-2,-2,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197966,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,8,0,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197984,0,1,0,0,0,0,4,-2,-2,30,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,8,0,0,1,2,1,2,1,2,2,3,1,1,2,"R",357,"R",454,"R",255,"R",303,"R",77,"R",70,"R",0,"R",0,2,"R",127,"R",86,"R",23,"R",16,"R",440,"R",550,"R",420,"R",560,"R",18,"R",23,"R",18,"R",23,"R",17,"R",22,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,139,1,139,1,139,-2,-2,1,1,"R",35,"A",,"A",,1,1,2,2,1,1,2,2,1,"R",595,1,"R",19,"R",4298,"R",3342,"A",,"R",77,"R",70,"R",147,"R",811,"R",558,"R",147,"R",0
197993,0,1,0,0,0,0,4,-2,-2,71,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,8,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,2,-2,1,170,2,-2,2,-2,-2,-2,1,1,"R",30,"A",,"A",,1,1,2,2,1,1,2,2,1,"R",600,2,"A",,"R",2526,"R",2546,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
198011,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,8,1,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
198039,1,1,-2,1,1,0,1,2,3,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,8,0,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
198066,0,1,0,0,0,0,4,-2,-2,71,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,8,1,0,1,2,1,2,1,2,2,1,1,1,2,"R",283,"R",254,"R",232,"R",207,"R",94,"R",62,"R",2,"R",2,2,"R",132,"R",83,"R",43,"R",27,"R",386,"R",605,"R",385,"R",588,"B",,"B",,"R",13,"R",27,"R",15,"R",25,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,-2,1,1,1,0,0,0,1,1,0,1,0,0,0,0,2,-2,1,316,1,316,1,316,-2,-2,1,1,"R",30,"A",,"A",,1,1,2,2,1,1,2,2,1,"R",610,2,"A",,"A",,"A",,"R",5510,"R",96,"R",64,"R",160,"R",537,"R",439,"R",156,"R",4
198075,1,0,-2,0,0,0,2,-2,-2,-2,1,0,0,0,-2,-2,-2,-2,-2,-2,-2,0,2,0,-2,1,0,-2,1,0,1,2,3,3,3,3,3,3,3,3,2,"R",6,"R",55,"R",6,"R",45,"R",6,"R",45,"R",0,"R",0,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,1,"R",25,"A",,"A",,1,1,-2,-2,2,2,-2,-2,2,"A",,3,"A",,"A",,"A",,"A",,"R",6,"R",45,"R",51,"R",61,"R",51,"R",51,"R",0
198084,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,8,0,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
