unitid,peo1istr,peo2istr,peo3istr,peo4istr,peo5istr,peo6istr,cntlaffi,pubprime,pubsecon,relaffil,level1,level2,level3,level4,level5,level6,level7,level8,level9,level10,level11,level12,fopna,fopna1,fopna2,accrd1,accrd2,regaccrd,accrd3,accrd4,saccr,openadmp,admcon1,admcon2,admcon3,admcon4,admcon5,admcon6,admcon7,admcon8,appdate,"xapplcnm",applcnm,"xapplcnw",applcnw,"xadmssnm",admssnm,"xadmssnw",admssnw,"xenrlftm",enrlftm,"xenrlftw",enrlftw,"xenrlptm",enrlptm,"xenrlptw",enrlptw,satactdt,"xsatnum",satnum,"xsatpct",satpct,"xactnum",actnum,"xactpct",actpct,"xsatvr25",satvr25,"xsatvr75",satvr75,"xsatmt25",satmt25,"xsatmt75",satmt75,"xactcm25",actcm25,"xactcm75",actcm75,"xacten25",acten25,"xacten75",acten75,"xactmt25",actmt25,"xactmt75",actmt75,credits1,credits2,credits3,credits4,slo1,slo2,slo3,slo4,slo5,slo51,slo52,slo53,slo6,slo7,slo8,slo81,slo82,slo83,slo9,yrscoll,stusrv1,stusrv2,stusrv3,stusrv4,stusrv8,stusrv9,libfac,athassoc,assoc1,assoc2,assoc3,assoc4,assoc5,assoc6,sport1,confno1,sport2,confno2,sport3,confno3,sport4,confno4,insttoyr,pctpost,calsys,apfee,"xappfeeu",applfeeu,"xappfeeg",applfeeg,"xappfeep",applfeep,ftstu,ft_ug,ft_ftug,ft_gd,ft_fp,ptstu,pt_ug,pt_ftug,pt_gd,tuitvary,room,"xroomcap",roomcap,board,"xmealswk",mealswk,"xroomamt",roomamt,"xbordamt",boardamt,"xrmbdamt",rmbrdamt,"xenrlm",enrlm,"xenrlw",enrlw,"xenrlt",enrlt,"xapplcn",applcn,"xadmssn",admssn,"xenrlft",enrlft,"xenrlpt",enrlpt
155177,0,1,0,0,0,0,4,-2,-2,69,0,0,1,0,0,0,0,0,0,0,0,0,2,-2,-2,1,1,5,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,0,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",15,"A",,"A",,1,1,1,2,2,1,1,1,2,2,1,"R",420,1,"R",20,"R",2024,"R",3036,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
155186,1,1,0,0,1,0,1,2,0,-2,0,1,1,0,0,0,0,0,0,0,0,0,2,-2,-2,0,1,5,1,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,1,1,"R",390,2,"A",,"R",2042,"R",1468,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
155195,1,1,0,1,1,0,1,5,2,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-2,1,1,5,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,1,1,"R",350,1,"R",19,"A",,"A",,"R",3480,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
155201,1,1,0,0,1,0,1,2,0,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-2,0,1,5,1,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,1,1,"R",296,1,"R",19,"R",1800,"R",2200,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
155210,1,1,0,0,1,0,1,5,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,2,-2,-2,1,1,6,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
155265,1,0,0,1,1,1,1,4,2,-2,1,1,0,0,0,0,0,0,0,0,0,0,2,-2,-2,0,1,6,1,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
155283,1,0,0,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,1,0,1,2,3,3,1,3,3,3,1,3,2,"R",38,"R",381,"R",38,"R",381,"R",38,"R",381,"R",0,"R",0,2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,6,2,"A",,"A",,"A",,1,1,1,2,2,2,2,2,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"R",38,"R",381,"R",419,"R",419,"R",419,"R",419,"Z",0
155292,1,1,1,1,1,0,1,5,0,-2,0,1,1,0,0,0,0,0,0,0,0,0,2,-2,-2,1,1,5,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
155317,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,1,1,1,0,0,2,-2,-2,1,1,5,1,0,1,2,1,1,1,1,3,1,1,3,1,"R",4101,"R",4904,"R",2831,"R",3326,"R",1833,"R",2198,"R",24,"R",23,1,"A",,"A",,"R",3895,"R",96,"A",,"A",,"A",,"A",,"R",22,"R",28,"A",,"A",,"A",,"A",,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,108,1,108,1,108,1,108,-2,-2,1,1,"R",25,"R",60,"R",50,1,1,1,1,1,1,1,1,1,1,1,"R",3287,1,"R",19,"R",2406,"R",2236,"A",,"R",1857,"R",2221,"R",4078,"R",9005,"R",6157,"R",4031,"R",47
155326,0,1,1,0,0,0,1,2,0,-2,0,0,0,0,1,1,1,1,1,1,1,0,2,-2,-2,1,1,5,1,0,1,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"A",,"R",35,"A",,1,1,2,1,1,1,1,2,1,1,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
155335,0,1,0,0,0,0,4,-2,-2,30,0,0,1,0,1,0,1,0,0,0,0,0,2,-2,-2,1,1,5,1,0,1,2,1,2,1,3,3,3,1,1,2,"R",173,"R",268,"R",99,"R",159,"R",64,"R",79,"R",5,"R",11,2,"R",18,"R",11,"R",115,"R",72,"R",480,"R",580,"R",430,"R",590,"R",19,"R",25,"R",18,"R",26,"R",17,"R",25,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,1,0,0,0,0,2,-2,1,310,1,310,1,310,-2,-2,1,1,"R",20,"R",25,"A",,1,1,1,1,2,1,1,1,1,2,1,"R",215,1,"R",19,"R",2280,"R",2310,"A",,"R",69,"R",90,"R",159,"R",441,"R",258,"R",143,"R",16
155353,1,0,0,0,0,0,2,-2,-2,-2,1,1,0,1,0,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,6,2,"A",,"A",,"A",,1,1,1,2,2,2,2,2,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
155399,0,1,0,0,0,0,1,2,0,-2,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,5,1,0,1,2,2,2,2,2,3,3,1,3,2,"R",4044,"R",4168,"R",2410,"R",2342,"R",1599,"R",1544,"R",171,"R",213,1,"A",,"A",,"R",3071,"R",98,"A",,"A",,"A",,"A",,"R",19,"R",25,"R",18,"R",25,"R",18,"R",25,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,108,1,108,1,108,1,108,-2,-2,1,1,"R",25,"R",25,"R",50,1,1,1,1,1,1,1,1,1,1,1,"R",4000,2,"A",,"A",,"A",,"R",4500,"R",1770,"R",1757,"R",3527,"R",8212,"R",4752,"R",3143,"R",384
155414,0,1,0,0,0,0,4,-2,-2,71,0,0,1,0,1,0,1,0,0,0,0,0,2,-2,-2,1,1,5,1,0,1,2,1,2,1,3,3,3,1,1,2,"R",505,"R",473,"R",260,"R",351,"R",81,"R",127,"R",52,"R",85,2,"R",13,"R",8,"R",148,"R",91,"R",440,"R",580,"R",410,"R",560,"R",19,"R",25,"R",18,"R",23,"R",18,"R",25,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,309,1,309,1,309,1,309,-2,-2,1,1,"R",20,"R",30,"A",,1,1,1,1,2,1,1,1,1,2,1,"R",350,1,"R",18,"R",2200,"R",2400,"A",,"R",133,"R",212,"R",345,"R",978,"R",611,"R",208,"R",137
155423,1,1,0,0,0,0,1,2,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,1,0,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,5,1,"R",15,"A",,"A",,1,1,1,2,2,1,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
155441,1,0,0,0,0,0,2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
155450,1,1,0,0,1,0,1,5,2,-2,1,1,1,1,0,0,0,0,0,0,0,0,2,-2,-2,1,1,5,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,0,0,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,1,1,"R",48,1,"R",17,"A",,"A",,"R",3040,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
155478,1,0,0,0,1,1,1,2,4,-2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,-2,0,1,5,1,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,6,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,1,1,"R",64,1,"R",19,"R",1125,"R",1998,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
155487,1,0,0,1,1,1,1,4,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,-2,0,1,5,1,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,1,1,0,0,3,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,6,1,"R",25,"A",,"A",,1,1,1,2,2,1,1,1,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
155496,0,1,0,0,0,0,4,-2,-2,48,0,1,1,0,1,0,0,0,0,0,0,0,2,-2,-2,1,1,5,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,0,0,1,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",25,"R",0,"R",0,1,1,1,2,2,1,1,1,2,2,1,"R",162,1,"R",15,"R",1784,"R",3064,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
155511,1,1,0,0,0,0,4,-2,-2,28,0,0,1,0,1,0,0,0,0,0,0,0,2,-2,-2,0,1,5,1,0,2,2,1,3,1,3,3,4,1,1,2,"R",240,"R",102,"R",157,"R",77,"R",51,"R",25,"R",2,"R",1,2,"R",18,"R",23,"R",69,"R",87,"R",390,"R",510,"R",410,"R",500,"R",18,"R",23,"R",17,"R",22,"R",17,"R",24,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,309,1,309,2,-2,1,309,-2,-2,4,1,"R",25,"A",,"A",,1,1,1,2,2,1,1,1,2,2,1,"R",396,1,"R",19,"R",2205,"R",2995,"A",,"R",53,"R",26,"R",79,"R",342,"R",234,"R",76,"R",3
155520,0,1,1,0,0,0,4,-2,-2,59,0,0,1,0,1,0,1,0,0,0,0,0,2,-2,-2,1,1,5,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,320,1,320,1,320,1,320,-2,-2,1,1,"R",15,"R",75,"A",,1,1,1,1,2,1,1,1,1,2,1,"R",741,1,"R",21,"A",,"A",,"R",5614,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
155566,1,1,0,1,1,0,1,5,2,-2,0,1,1,0,0,0,0,0,0,0,0,0,2,-2,-2,1,1,5,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,1,1,0,0,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,1,1,"R",280,1,"R",19,"R",2392,"R",1233,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
155593,1,0,0,0,0,1,1,2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,2,-2,-2,1,1,5,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,6,1,"R",50,"A",,"A",,1,1,1,2,2,1,1,2,2,2,1,"R",158,1,"R",14,"R",1395,"R",1980,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
155609,1,0,0,0,0,0,1,4,2,-2,0,1,1,0,0,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,3,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",100,"A",,"A",,1,1,1,2,2,1,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
155618,1,0,0,0,0,0,1,2,0,-2,0,1,1,1,0,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,3,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,6,1,"R",5,"A",,"A",,1,1,1,2,2,2,2,2,2,1,1,"R",76,1,"R",12,"R",1485,"R",1665,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
155627,0,1,0,0,0,0,4,-2,-2,52,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,5,1,0,1,2,1,1,1,2,2,3,1,1,2,"R",375,"R",103,"R",261,"R",83,"R",79,"R",36,"R",0,"R",0,2,"R",15,"R",14,"R",94,"R",86,"A",,"A",,"A",,"A",,"R",18,"R",27,"R",16,"R",23,"R",17,"R",24,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,309,1,309,1,309,1,309,-2,-2,1,1,"R",15,"A",,"A",,1,1,1,2,2,1,1,2,2,2,1,"R",360,1,"R",19,"R",2400,"R",2900,"A",,"R",79,"R",36,"R",115,"R",478,"R",344,"R",115,"Z",0
155636,0,1,1,0,0,0,4,-2,-2,52,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,5,0,0,1,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,0,0,0,3,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",50,"R",50,"A",,1,1,2,1,2,1,1,2,1,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
155681,1,1,1,0,0,0,1,2,0,-2,0,1,1,1,1,0,1,1,0,0,0,0,2,-2,-2,1,1,5,1,0,1,2,1,2,1,1,3,3,1,1,2,"R",11468,"R",11019,"R",772,"R",803,"R",439,"R",426,"R",7,"R",11,2,"A",,"A",,"R",882,"R",99,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,148,1,148,1,148,1,148,-2,-2,1,1,"R",25,"A",,"A",,1,1,1,1,2,1,1,1,1,1,1,"R",1000,1,"R",19,"A",,"A",,"R",4006,"R",446,"R",437,"R",883,"R",22487,"R",1575,"R",865,"R",18
155715,1,1,0,0,1,0,1,2,0,-2,0,1,1,0,0,0,0,0,0,0,0,0,2,-2,-2,1,1,5,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,2,1,"R",282,1,"R",19,"R",1932,"R",1875,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
155812,0,1,0,0,1,0,4,-2,-2,30,0,0,1,0,1,0,1,0,0,0,0,0,2,-2,-2,1,1,5,1,0,1,2,1,2,1,2,2,2,1,1,2,"R",346,"R",192,"R",134,"R",171,"R",37,"R",35,"R",0,"R",3,2,"R",11,"R",15,"R",63,"R",90,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,309,1,309,1,309,2,-2,-2,-2,1,1,"R",25,"R",25,"A",,1,1,1,1,2,1,1,1,1,2,1,"R",325,2,"A",,"R",2270,"R",2852,"A",,"R",37,"R",38,"R",75,"R",538,"R",305,"R",72,"R",3
155830,1,0,0,0,0,0,1,2,4,-2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,-2,1,1,6,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,6,1,"R",60,"A",,"A",,1,1,1,2,2,1,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
155858,1,1,0,1,1,0,1,5,0,-2,0,1,1,0,0,0,0,0,0,0,0,0,2,-2,-2,1,1,5,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,1,1,"R",200,1,"R",19,"R",2300,"R",1600,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
