UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL9,LEVEL10,LEVEL11,LEVEL12,OPENADMP,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,APPDATE,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,SATACTDT,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO3,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBFAC,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4,PCTPOST,CALSYS,APFEE,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,XAPPFEEP,APPLFEEP,FT_UG,FT_FTUG,FT_GD,FT_FP,PT_UG,PT_FTUG,PT_GD,PT_FP,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,ALLONCAM,XENRLM,ENRLM,XENRLW,ENRLW,XENRLT,ENRLT,XAPPLCN,APPLCN,XADMSSN,ADMSSN,XENRLFT,ENRLFT,XENRLPT,ENRLPT  
222178,1,1,1,1,0,0,4,-2,-2,74,1,1,1,0,1,1,1,1,1,1,0,0,2,2,2,1,2,1,2,1,1,-1,2,"R",1599,"R",2226,"R",866,"R",1231,"R",470,"R",560,"R",1,"R",0,2,"R",596,"R",58,"R",430,"R",42,"R",490,"R",623,"R",490,"R",630,"R",20,"R",26,"R",20,"R",27,"R",19,"R",25,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,147,1,147,1,147,1,147,-2,1,1,"R",25,"R",25,"R",25,1,1,1,1,1,1,1,1,2,1,"R",2050,1,"R",21,"R",2750,"R",2920,"A",.,1,"R",471,"R",560,"R",1031,"R",3825,"R",2097,"R",1030,"R",1
222497,1,1,-2,1,1,0,1,2,8,-2,1,1,1,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
222567,1,1,-2,1,1,0,1,2,3,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
222576,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,1,"R",80,3,"A",.,"R",1570,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
222628,0,1,0,0,0,0,4,-2,-2,88,0,0,0,0,1,0,1,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,2,"A",.,"A",.,"A",.,1,2,1,2,1,2,1,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
222673,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,1,"R",100,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
222682,1,1,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
222691,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,1,"R",100,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
222707,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,2,3,3,1,3,3,3,3,3,3,1,"R",8,"R",42,"R",8,"R",42,"R",4,"R",38,"R",4,"R",4,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,1,"R",100,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",8,"R",42,"R",50,"R",50,"R",50,"R",42,"R",8
222761,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,1,"R",100,"A",.,"A",.,1,1,-2,-2,2,2,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
222822,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,1,"R",112,1,"R",19,"R",1150,"R",3100,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
222831,0,1,0,1,0,0,1,2,0,-2,0,0,1,0,1,0,1,0,0,0,0,0,2,3,1,1,2,3,3,1,1,3,2,"R",1049,"R",1175,"R",1042,"R",1174,"R",612,"R",659,"R",16,"R",17,2,"R",735,"R",56,"R",825,"R",63,"R",420,"R",540,"R",430,"R",550,"R",17,"R",23,"R",15,"R",22,"R",16,"R",23,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,147,1,147,1,147,1,147,-2,1,1,"R",20,"R",25,"A",.,1,1,1,2,1,1,1,2,1,1,"R",1544,1,"R",20,"R",3147,"R",1672,"A",.,2,"R",628,"R",676,"R",1304,"R",2224,"R",2216,"R",1271,"R",33
222877,0,1,0,0,0,0,4,-2,-2,54,0,0,0,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,0,0,0,0,1,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",15,"A",.,"A",.,1,1,2,2,1,1,2,2,2,1,"R",150,1,"R",10,"A",.,"A",.,"R",3800,1,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
222886,1,1,-2,0,0,0,2,-2,-2,-2,1,1,0,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,6,1,"R",100,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
222938,0,1,0,0,0,0,2,-2,-2,-2,0,1,1,0,1,0,0,0,0,0,0,0,2,1,3,1,3,3,1,3,1,-1,2,"R",449,"R",396,"R",160,"R",111,"R",133,"R",96,"R",15,"R",9,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,2,1,"R",50,"A",.,"A",.,1,1,2,2,1,1,2,2,2,1,"R",180,3,"A",.,"R",5595,"A",.,"A",.,2,"R",148,"R",105,"R",253,"R",845,"R",271,"R",229,"R",24
222983,0,1,0,0,0,0,4,-2,-2,66,0,0,0,0,1,0,1,0,0,0,0,0,2,2,2,1,2,1,2,1,1,3,2,"R",784,"R",746,"R",486,"R",543,"R",176,"R",172,"R",0,"R",0,2,"R",261,"R",75,"R",195,"R",56,"R",580,"R",680,"R",580,"R",670,"R",23,"R",28,"B",.,"B",.,"B",.,"B",.,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,204,1,204,1,204,2,-2,-2,4,1,"R",35,"R",35,"A",.,1,1,1,2,1,1,1,2,2,1,"R",951,1,"R",19,"R",3385,"R",3991,"A",.,1,"R",176,"R",172,"R",348,"R",1530,"R",1029,"R",348,"R",0
222992,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,-2,1,1,1,0,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
223001,0,1,1,0,0,0,4,-2,-2,66,0,0,0,0,0,0,1,0,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,4,1,"A",.,"R",25,"R",25,2,2,1,1,2,2,1,1,2,1,"R",119,2,"A",.,"A",.,"A",.,"R",1548,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
223056,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,2,"A",.,"A",.,"A",.,1,1,-2,-2,2,2,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
223083,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,6,1,"R",50,"A",.,"A",.,1,2,-2,-2,1,2,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
223117,0,1,0,0,0,0,4,-2,-2,54,0,0,1,0,1,0,1,0,0,1,0,0,2,3,3,3,3,1,2,3,1,3,2,"R",9,"R",3,"R",8,"R",3,"R",2,"R",1,"R",6,"R",2,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",35,"R",35,"R",35,1,1,1,1,1,1,1,1,2,1,"R",25,3,"A",.,"R",3580,"A",.,"A",.,2,"R",8,"R",3,"R",11,"R",12,"R",11,"R",3,"R",8
223214,0,1,1,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,0,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",35,"R",50,"R",55,1,2,1,1,2,2,1,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
223223,0,1,1,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,1,0,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,5,1,"A",.,"R",0,"R",60,2,2,1,1,2,2,2,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
223232,0,1,1,0,0,0,4,-2,-2,54,0,0,0,0,1,0,1,1,1,1,0,0,2,2,1,1,1,3,3,1,1,-1,2,"R",5740,"R",9703,"R",3881,"R",6276,"R",1293,"R",1868,"R",6,"R",1,2,"R",2284,"R",72,"R",884,"R",28,"R",540,"R",650,"R",550,"R",660,"R",22,"R",27,"R",21,"R",28,"R",20,"R",26,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,108,1,108,1,108,1,108,-2,1,1,"R",50,"R",40,"R",40,1,1,1,1,1,1,1,1,2,1,"R",4172,1,"R",16,"R",3146,"R",3139,"A",.,1,"R",1299,"R",1869,"R",3168,"R",15485,"R",10170,"R",3161,"R",7
223320,1,1,-2,1,1,0,1,5,2,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,1,"R",178,3,"A",.,"R",1560,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
223427,1,1,-2,1,1,0,1,5,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,-2,1,1,1,0,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,1,"R",1016,2,"A",.,"R",4000,"R",2500,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
223463,1,0,-2,0,0,0,2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,0,0,2,3,3,1,3,3,3,1,3,-1,1,"R",296,"R",1538,"R",230,"R",1331,"R",230,"R",1331,"R",0,"R",0,1,"R",0,"R",0,"R",0,"R",0,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,2,1,"R",50,"A",.,"A",.,1,1,-2,-2,2,2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",230,"R",1331,"R",1561,"R",1834,"R",1561,"R",1561,"R",0
223472,1,1,-2,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,1,3,3,3,3,3,-1,1,"R",54,"R",272,"R",47,"R",224,"R",32,"R",121,"R",0,"R",0,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",50,"A",.,"A",.,1,1,-2,-2,2,2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",32,"R",121,"R",153,"R",326,"R",271,"R",153,"R",0
223506,1,1,0,1,1,0,1,2,0,-2,1,1,1,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,2,1,1,2,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
223524,1,1,-2,1,1,0,1,8,0,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
223658,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,"R",100,"A",.,"A",.,1,1,-2,-2,2,2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
223667,1,1,-2,0,0,0,2,-2,-2,-2,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,1,"R",100,"A",.,"A",.,1,1,-2,-2,2,2,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
