UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL9,LEVEL10,LEVEL11,LEVEL12,ACCRD1,ACCRD2,REGACCRD,ACCRD3,ACCRD4,SACCR,OPENADMP,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,APPDATE,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,SATACTDT,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO1,SLO2,SLO3,SLO4,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBFAC,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4,INSTTOYR,PCTPOST,CALSYS,APFEE,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,XAPPFEEP,APPLFEEP,FT_UG,FT_FTUG,FT_GD,FT_FP,PT_UG,PT_FTUG,PT_GD,PT_FP,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,ALLONCAM,XENRLM,ENRLM,XENRLW,ENRLW,XENRLT,ENRLT,XAPPLCN,APPLCN,XADMSSN,ADMSSN,XENRLFT,ENRLFT,XENRLPT,ENRLPT  
221616,1,0,-2,0,1,1,1,2,0,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,0,-2,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,0,1,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,2,"A",.,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
221625,1,0,-2,0,1,0,1,2,0,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,0,-2,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,2,"A",.,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
221634,1,0,-2,0,0,0,1,2,0,-2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,8,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,3,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,7,2,"A",.,"A",.,"A",.,1,1,2,-2,1,1,2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
221643,1,1,0,1,1,0,1,2,9,-2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,8,0,0,2,2,3,3,1,3,3,3,1,1,1,"R",824,"R",843,"R",819,"R",837,"R",414,"R",355,"R",190,"R",193,1,"R",21,"R",2,"R",892,"R",97,"R",430,"R",580,"R",440,"R",550,"R",16,"R",21,"R",15,"R",21,"R",15,"R",20,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",10,"A",.,"A",.,1,1,2,2,1,1,2,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",604,"R",548,"R",1152,"R",1667,"R",1656,"R",769,"R",383
221661,0,1,1,0,0,0,4,-2,-2,95,0,1,1,0,1,0,1,0,0,0,0,0,1,1,8,1,0,1,2,1,3,1,2,3,2,1,1,2,"R",693,"R",899,"R",559,"R",725,"R",231,"R",267,"R",8,"R",5,2,"R",197,"R",39,"R",328,"R",64,"R",410,"R",540,"R",410,"R",500,"R",19,"R",26,"R",19,"R",26,"R",17,"R",26,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",25,"R",25,"A",.,1,1,1,2,1,1,1,2,2,1,"R",1543,2,"A",.,"R",2390,"R",2000,"A",.,1,"R",239,"R",272,"R",511,"R",1592,"R",1284,"R",498,"R",13
221670,0,1,1,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,1,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,1,"A",.,"A",.,"R",50,2,2,2,1,2,2,2,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
221731,0,1,0,0,0,0,4,-2,-2,71,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,1,0,1,2,1,3,1,3,1,3,1,1,2,"R",251,"R",507,"R",115,"R",273,"R",61,"R",102,"R",2,"R",2,2,"R",12,"R",7,"R",153,"R",92,"R",418,"R",583,"R",448,"R",573,"R",19,"R",24,"R",18,"R",25,"R",17,"R",23,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,2,-2,1,316,1,316,1,342,-2,-2,1,1,"R",25,"A",.,"A",.,1,1,2,2,1,2,2,2,2,1,"R",287,1,"R",21,"A",.,"A",.,"R",4850,2,"R",63,"R",104,"R",167,"R",758,"R",388,"R",163,"R",4
221740,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,1,1,1,1,1,1,0,0,1,1,8,0,0,1,2,1,3,1,2,3,4,1,1,2,"R",1271,"R",1987,"R",802,"R",1506,"R",602,"R",886,"R",7,"R",7,2,"R",153,"R",10,"R",1344,"R",90,"B",.,"B",.,"B",.,"B",.,"R",18,"R",24,"R",18,"R",25,"R",17,"R",23,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,131,1,131,2,-2,1,131,-2,-2,1,1,"R",25,"R",25,"R",25,1,1,1,1,1,1,1,1,1,1,"R",2975,2,"A",.,"R",3300,"R",2990,"A",.,1,"R",609,"R",893,"R",1502,"R",3258,"R",2308,"R",1488,"R",14
221759,0,1,1,1,0,0,1,2,0,-2,0,0,0,0,1,1,1,1,1,1,1,0,0,1,8,0,0,1,2,1,1,1,1,3,3,1,1,2,"R",4999,"R",5833,"R",2271,"R",2522,"R",2106,"R",2289,"R",14,"R",13,1,"R",1634,"R",45,"R",3086,"R",86,"R",500,"R",610,"R",500,"R",620,"R",21,"R",26,"R",21,"R",28,"R",20,"R",26,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,130,1,130,1,130,1,130,-2,-2,1,1,"R",25,"R",35,"R",15,1,1,1,1,1,1,1,1,1,1,"R",9006,2,"A",.,"R",2710,"R",2688,"A",.,2,"R",2120,"R",2302,"R",4422,"R",10832,"R",4793,"R",4395,"R",27
221768,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,8,1,0,1,2,1,2,1,1,3,3,1,1,2,"R",1259,"R",1716,"R",644,"R",830,"R",532,"R",651,"R",4,"R",14,2,"B",.,"B",.,"R",1101,"R",92,"B",.,"B",.,"B",.,"B",.,"R",19,"R",25,"R",19,"R",26,"R",18,"R",24,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,126,1,126,1,126,1,126,-2,-2,1,1,"R",25,"R",25,"A",.,1,1,1,2,1,1,1,2,1,1,"R",1668,2,"A",.,"R",1960,"R",2140,"A",.,1,"R",536,"R",665,"R",1201,"R",2975,"R",1474,"R",1183,"R",18
221795,1,1,0,0,0,0,2,-2,-2,-2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",100,"A",.,"A",.,1,1,2,2,1,1,2,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
221829,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,1,"R",100,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
221838,0,1,0,0,1,0,1,2,0,-2,0,0,1,0,1,0,1,1,1,0,0,0,1,1,8,0,0,1,2,2,3,1,2,3,3,1,1,2,"R",2309,"R",4385,"R",1108,"R",2317,"R",439,"R",788,"R",6,"R",19,2,"R",217,"R",12,"R",1077,"R",88,"R",390,"R",490,"R",390,"R",480,"R",16,"R",20,"R",16,"R",21,"R",16,"R",19,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,-2,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,126,1,126,1,126,1,126,-2,-2,1,1,"R",15,"R",25,"A",.,1,1,1,2,1,1,1,2,1,1,"R",3500,2,"A",.,"R",2380,"R",1810,"A",.,2,"R",445,"R",807,"R",1252,"R",6694,"R",3425,"R",1227,"R",25
221847,0,1,0,0,1,0,1,2,0,-2,0,0,0,0,1,1,1,1,1,0,0,0,1,1,8,1,0,1,2,1,2,1,1,3,3,1,1,2,"R",1817,"R",1352,"R",1461,"R",997,"R",866,"R",612,"R",3,"R",4,2,"R",241,"R",16,"R",1444,"R",97,"R",490,"R",610,"R",500,"R",630,"R",20,"R",26,"R",20,"R",26,"R",19,"R",26,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,126,1,126,1,126,1,126,-2,-2,1,1,"R",15,"R",25,"A",.,1,1,1,2,1,1,1,2,1,1,"R",2640,1,"R",19,"R",2520,"R",2950,"A",.,1,"R",869,"R",616,"R",1485,"R",3169,"R",2458,"R",1478,"R",7
221856,0,1,1,0,0,0,4,-2,-2,54,0,0,1,0,1,0,1,0,0,0,0,0,1,0,-2,0,0,1,2,1,1,1,2,1,3,1,1,2,"R",141,"R",158,"R",85,"R",95,"R",77,"R",94,"R",0,"R",0,2,"R",42,"R",39,"R",79,"R",73,"R",420,"R",600,"R",420,"R",540,"R",16,"R",20,"R",16,"R",20,"R",14,"R",17,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,-2,1,1,1,1,0,0,1,1,0,0,0,0,1,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",30,"R",30,"A",.,1,1,1,2,1,2,1,2,2,1,"R",1018,1,"R",20,"R",2678,"R",3072,"A",.,2,"R",77,"R",94,"R",171,"R",299,"R",180,"R",171,"R",0
221892,0,1,1,0,0,0,4,-2,-2,59,0,0,1,0,1,0,1,1,1,0,0,0,0,1,8,1,0,1,2,1,2,2,3,2,3,1,1,1,"R",282,"R",398,"R",185,"R",269,"R",98,"R",142,"R",4,"R",4,1,"R",87,"R",35,"R",210,"R",85,"B",.,"B",.,"B",.,"B",.,"R",19,"R",25,"R",18,"R",25,"R",17,"R",24,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,2,-2,1,317,1,317,2,-2,-2,-2,1,1,"R",25,"R",25,"A",.,1,1,1,2,1,1,1,2,2,1,"R",710,2,"A",.,"R",2648,"R",3220,"A",.,1,"R",102,"R",146,"R",248,"R",680,"R",454,"R",240,"R",8
221908,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1,2,3,3,1,3,3,3,1,1,1,"R",438,"R",505,"R",438,"R",505,"R",382,"R",421,"R",56,"R",84,1,"B",.,"B",.,"R",532,"R",56,"B",.,"B",.,"B",.,"B",.,"R",16,"R",20,"R",15,"R",20,"R",15,"R",18,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",10,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",438,"R",505,"R",943,"R",943,"R",943,"R",803,"R",140
221953,0,1,0,0,0,0,4,-2,-2,66,0,0,0,0,1,0,1,0,0,0,0,0,0,1,8,0,0,2,2,1,3,1,3,1,3,1,1,2,"R",753,"R",708,"R",605,"R",581,"R",175,"R",111,"R",0,"R",0,2,"R",120,"R",43,"R",178,"R",64,"R",392,"R",510,"R",400,"R",537,"R",17,"R",23,"R",17,"R",22,"R",15,"R",23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-2,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,160,1,160,1,160,1,160,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,1,2,1,2,1,2,2,1,"R",632,2,"A",.,"A",.,"A",.,"R",5950,1,"R",175,"R",111,"R",286,"R",1461,"R",1186,"R",286,"R",0
221971,1,1,1,0,0,0,4,-2,-2,75,1,0,1,0,1,0,1,1,1,0,0,0,1,1,8,1,0,1,2,1,1,1,3,3,3,1,1,1,"R",451,"R",1000,"R",293,"R",600,"R",156,"R",254,"R",21,"R",78,1,"R",75,"R",19,"R",349,"R",89,"R",520,"R",630,"R",500,"R",620,"R",21,"R",27,"R",21,"R",28,"R",19,"R",26,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,0,1,0,0,1,0,2,-2,1,317,1,317,1,317,-2,-2,4,1,"R",25,"R",25,"A",.,1,1,1,2,1,1,1,2,2,1,"R",1087,1,"R",20,"R",3100,"R",2200,"A",.,1,"R",177,"R",332,"R",509,"R",1451,"R",893,"R",410,"R",99
221999,0,1,1,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,1,1,0,0,1,1,8,0,0,1,2,1,2,1,2,1,1,1,1,2,"R",5188,"R",5985,"R",2029,"R",2251,"R",772,"R",830,"R",0,"R",0,2,"R",1141,"R",90,"R",840,"R",52,"R",620,"R",710,"R",650,"R",730,"R",28,"R",32,"R",27,"R",33,"R",28,"R",33,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,130,1,130,1,130,1,130,-2,-2,1,1,"R",50,"R",40,"R",50,1,1,1,1,1,1,1,1,2,1,"R",4977,2,"A",.,"R",6336,"R",3400,"A",.,1,"R",772,"R",830,"R",1602,"R",11173,"R",4280,"R",1602,"R",0
222026,1,0,-2,0,0,0,2,-2,-2,-2,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,0,-2,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,1,"R",100,"A",.,"A",.,1,1,-2,-2,2,2,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
222053,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1,2,3,3,1,3,3,3,1,1,2,"R",741,"R",1254,"R",741,"R",1254,"R",419,"R",635,"R",102,"R",185,2,"B",.,"B",.,"R",971,"R",72,"B",.,"B",.,"B",.,"B",.,"R",17,"R",21,"R",15,"R",21,"R",16,"R",19,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",10,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",521,"R",820,"R",1341,"R",1995,"R",1995,"R",1054,"R",287
222062,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1,2,3,3,1,3,3,3,3,1,2,"R",548,"R",1157,"R",548,"R",1157,"R",397,"R",567,"R",68,"R",157,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",10,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",465,"R",724,"R",1189,"R",1705,"R",1705,"R",964,"R",225
222099,1,0,-2,0,0,0,2,-2,-2,-2,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,0,1,0,-2,1,0,1,2,3,3,1,3,3,3,3,3,1,"R",9,"R",247,"R",9,"R",247,"R",9,"R",216,"R",0,"R",31,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,1,"R",50,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",9,"R",247,"R",256,"R",256,"R",256,"R",225,"R",31
222105,1,0,-2,0,0,0,3,-2,-2,-2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,-2,0,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,0,1,0,0,3,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,3,2,"A",.,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
222178,1,1,1,1,0,0,4,-2,-2,74,1,1,1,0,1,1,1,1,1,1,0,0,1,1,8,1,0,1,2,2,2,1,2,1,2,1,1,2,"R",1562,"R",2132,"R",1140,"R",848,"R",467,"R",553,"R",0,"R",0,2,"R",530,"R",52,"R",463,"R",45,"R",490,"R",630,"R",490,"R",620,"R",20,"R",27,"R",20,"R",28,"R",19,"R",26,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,147,1,147,1,147,1,147,-2,-2,1,1,"R",25,"R",25,"R",25,1,1,1,1,1,1,1,1,2,1,"R",1866,1,"R",20,"R",2240,"R",3030,"A",.,1,"R",467,"R",553,"R",1020,"R",3694,"R",1988,"R",1020,"R",0
222497,1,1,-2,1,1,0,1,2,8,-2,1,1,1,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
222567,1,1,-2,1,1,0,1,2,3,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,8,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
222576,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,1,"R",80,3,"A",.,"R",3328,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
222628,0,1,0,0,0,0,4,-2,-2,88,0,0,0,0,1,0,1,0,0,0,0,0,0,1,8,1,0,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",.,"A",.,"A",.,1,2,1,2,1,2,1,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
222673,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,0,-2,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,1,"R",100,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
